time,cpu_usage
1970-01-01 10:45:00,1.357254981994629
1970-01-01 10:50:00,1.4609899520874023
1970-01-01 10:55:00,1.6378135681152344
1970-01-01 11:00:00,1.413956642150879
1970-01-01 11:05:00,1.8656492233276367
1970-01-01 11:10:00,1.8780698776245117
1970-01-01 11:15:00,1.6554632186889648
1970-01-01 11:20:00,1.3766355514526367
1970-01-01 11:25:00,1.317154884338379
1970-01-01 11:30:00,1.0632572174072266
1970-01-01 11:35:00,1.3228988647460938
1970-01-01 11:40:00,1.1204309463500977
1970-01-01 11:45:00,1.1368188858032227
1970-01-01 11:50:00,1.2098102569580078
1970-01-01 11:55:00,1.282883644104004
1970-01-01 12:00:00,1.172816276550293
1970-01-01 12:05:00,0.923375129699707
1970-01-01 12:10:00,0.7215585708618164
