time,cpu_cores,job_type
2019-05-01 20:45:00,97.8677978515625,Intermediate Job
2019-05-01 20:50:00,140.49432373046875,Intermediate Job
2019-05-01 20:55:00,141.11669921875,Intermediate Job
2019-05-01 21:00:00,144.73736572265625,Intermediate Job
2019-05-01 21:05:00,153.47308349609375,Intermediate Job
2019-05-01 21:10:00,150.4208984375,Intermediate Job
2019-05-01 21:15:00,203.2012939453125,Intermediate Job
2019-05-01 21:20:00,212.3948974609375,Intermediate Job
2019-05-01 21:25:00,265.99658203125,Intermediate Job
2019-05-01 21:30:00,264.2069091796875,Intermediate Job
2019-05-01 21:35:00,287.79559326171875,Intermediate Job
2019-05-01 21:40:00,265.61761474609375,Intermediate Job
2019-05-01 21:45:00,272.18072509765625,Intermediate Job
2019-05-01 21:50:00,293.60791015625,Intermediate Job
2019-05-01 21:55:00,319.0953369140625,Intermediate Job
2019-05-01 22:00:00,443.252197265625,Intermediate Job
2019-05-01 22:05:00,456.615478515625,Intermediate Job
2019-05-01 22:10:00,402.542724609375,Intermediate Job
2019-05-01 22:15:00,329.069091796875,Intermediate Job
2019-05-01 22:20:00,419.21917724609375,Intermediate Job
2019-05-01 22:25:00,418.923583984375,Intermediate Job
2019-05-01 22:30:00,423.93865966796875,Intermediate Job
2019-05-01 22:35:00,477.67596435546875,Intermediate Job
2019-05-01 22:40:00,445.09796142578125,Intermediate Job
2019-05-01 22:45:00,446.22125244140625,Intermediate Job
2019-05-01 22:50:00,405.93505859375,Intermediate Job
2019-05-01 22:55:00,450.45709228515625,Intermediate Job
2019-05-01 23:00:00,244.6832275390625,Intermediate Job
2019-05-01 23:05:00,144.382568359375,Intermediate Job
2019-05-01 23:10:00,330.17962646484375,Intermediate Job
2019-05-01 23:15:00,394.33050537109375,Intermediate Job
2019-05-01 23:20:00,213.90582275390625,Intermediate Job
2019-05-01 23:25:00,158.10369873046875,Intermediate Job
2019-05-01 23:30:00,382.92254638671875,Intermediate Job
2019-05-01 23:35:00,379.9520263671875,Intermediate Job
2019-05-01 23:40:00,332.32373046875,Intermediate Job
2019-05-01 23:45:00,347.6912841796875,Intermediate Job
2019-05-01 23:50:00,392.5245361328125,Intermediate Job
2019-05-01 23:55:00,415.5838623046875,Intermediate Job
2019-05-02 00:00:00,476.79638671875,Intermediate Job
2019-05-02 00:05:00,390.5439453125,Intermediate Job
2019-05-02 00:10:00,323.10736083984375,Intermediate Job
2019-05-02 00:15:00,318.006591796875,Intermediate Job
2019-05-02 00:20:00,346.46307373046875,Intermediate Job
2019-05-02 00:25:00,345.689208984375,Intermediate Job
2019-05-02 00:30:00,314.7332763671875,Intermediate Job
2019-05-02 00:35:00,317.14239501953125,Intermediate Job
2019-05-02 00:40:00,297.6064453125,Intermediate Job
2019-05-02 00:45:00,329.2955322265625,Intermediate Job
